# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2989634	2989969	+							I5Q79_12120	336		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2989634	2989969	+	QQR16030.1			hypothetical protein			I5Q79_12120	336	111	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2989971	2990303	+							I5Q79_12125	333		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2989971	2990303	+	QQR16031.1			hypothetical protein			I5Q79_12125	333	110	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2990294	2990764	+							I5Q79_12130	471		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2990294	2990764	+	QQR16032.1			hypothetical protein			I5Q79_12130	471	156	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2990761	2991189	+							I5Q79_12135	429		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2990761	2991189	+	QQR16033.1			hypothetical protein			I5Q79_12135	429	142	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2991201	2991710	+							I5Q79_12140	510		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2991201	2991710	+	QQR16034.1			hypothetical protein			I5Q79_12140	510	169	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2991779	2992435	+							I5Q79_12145	657		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2991779	2992435	+	QQR16035.1			hypothetical protein			I5Q79_12145	657	218	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2992668	2998079	+							I5Q79_12150	5412		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2992668	2998079	+	QQR16036.1			phage tail tape measure protein			I5Q79_12150	5412	1803	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2998082	2998591	+							I5Q79_12155	510		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2998082	2998591	+	QQR16037.1			hypothetical protein			I5Q79_12155	510	169	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2998593	2999777	+							I5Q79_12160	1185		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2998593	2999777	+	QQR16038.1			hypothetical protein			I5Q79_12160	1185	394	
gene	pseudogene	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2999759	3004402	+							I5Q79_12165	4644		pseudo
CDS	without_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	2999759	3004402	+				N-acetylmuramoyl-L-alanine amidase			I5Q79_12165	4644		pseudo
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3005338	3005622	+							I5Q79_12170	285		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3005338	3005622	+	QQR19273.1			hypothetical protein			I5Q79_12170	285	94	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3005625	3006986	+							I5Q79_12175	1362		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3005625	3006986	+	QQR16039.1			hypothetical protein			I5Q79_12175	1362	453	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3007319	3008506	+							I5Q79_12180	1188		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3007319	3008506	+	QQR16040.1			group II intron reverse transcriptase domain-containing protein			I5Q79_12180	1188	395	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3008469	3008897	+							I5Q79_12185	429		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3008469	3008897	+	QQR16041.1			hypothetical protein			I5Q79_12185	429	142	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3008894	3009274	+							I5Q79_12190	381		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3008894	3009274	+	QQR16042.1			hypothetical protein			I5Q79_12190	381	126	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3009274	3009870	+							I5Q79_12195	597		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3009274	3009870	+	QQR19274.1			hypothetical protein			I5Q79_12195	597	198	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3009867	3010463	+							I5Q79_12200	597		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3009867	3010463	+	QQR16043.1			N-acetylmuramoyl-L-alanine amidase			I5Q79_12200	597	198	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3010453	3011070	+							I5Q79_12205	618		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3010453	3011070	+	QQR16044.1			hypothetical protein			I5Q79_12205	618	205	
gene	tRNA	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3011287	3011367	+							I5Q79_12210	81		
tRNA		GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3011287	3011367	+				tRNA-Arg			I5Q79_12210	81		anticodon=CCT
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3011547	3014558	-					secDF		I5Q79_12215	3012		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3011547	3014558	-	QQR16045.1			protein translocase subunit SecDF	secDF		I5Q79_12215	3012	1003	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3014724	3016808	-							I5Q79_12220	2085		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3014724	3016808	-	QQR19275.1			M3 family metallopeptidase			I5Q79_12220	2085	694	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3016840	3017925	-							I5Q79_12225	1086		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3016840	3017925	-	QQR16046.1			endonuclease/exonuclease/phosphatase family protein			I5Q79_12225	1086	361	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3017930	3018835	-							I5Q79_12230	906		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3017930	3018835	-	QQR16047.1			rhomboid family intramembrane serine protease			I5Q79_12230	906	301	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3018816	3019493	-							I5Q79_12235	678		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3018816	3019493	-	QQR19276.1			rhomboid family intramembrane serine protease			I5Q79_12235	678	225	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3019715	3019987	+							I5Q79_12240	273		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3019715	3019987	+	QQR16048.1			HU family DNA-binding protein			I5Q79_12240	273	90	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3020071	3021888	+							I5Q79_12245	1818		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3020071	3021888	+	QQR16049.1			arginine--tRNA ligase			I5Q79_12245	1818	605	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3021982	3023541	-							I5Q79_12250	1560		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3021982	3023541	-	QQR16050.1			IS1634 family transposase			I5Q79_12250	1560	519	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3023694	3026045	-					topA		I5Q79_12255	2352		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3023694	3026045	-	QQR16051.1			type I DNA topoisomerase	topA		I5Q79_12255	2352	783	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3026318	3028039	-							I5Q79_12260	1722		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3026318	3028039	-	QQR16052.1			TonB-dependent receptor			I5Q79_12260	1722	573	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3028060	3031077	-							I5Q79_12265	3018		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3028060	3031077	-	QQR16053.1			tetratricopeptide repeat protein			I5Q79_12265	3018	1005	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3031101	3032411	-							I5Q79_12270	1311		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3031101	3032411	-	QQR16054.1			ATP-binding protein			I5Q79_12270	1311	436	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3033167	3033691	-							I5Q79_12275	525		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3033167	3033691	-	QQR16055.1			NUDIX domain-containing protein			I5Q79_12275	525	174	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3033845	3033982	+							I5Q79_12280	138		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3033845	3033982	+	QQR16056.1			redoxin domain-containing protein			I5Q79_12280	138	45	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3034213	3035217	-							I5Q79_12285	1005		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3034213	3035217	-	QQR16057.1			multidrug DMT transporter permease			I5Q79_12285	1005	334	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3035238	3036254	-							I5Q79_12290	1017		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3035238	3036254	-	QQR16058.1			nucleoside hydrolase			I5Q79_12290	1017	338	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3036266	3037885	-							I5Q79_12295	1620		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3036266	3037885	-	QQR16059.1			DUF4969 domain-containing protein			I5Q79_12295	1620	539	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3037919	3039919	-							I5Q79_12300	2001		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3037919	3039919	-	QQR16060.1			RagB/SusD family nutrient uptake outer membrane protein			I5Q79_12300	2001	666	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3039932	3043183	-							I5Q79_12305	3252		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3039932	3043183	-	QQR16061.1			TonB-dependent receptor			I5Q79_12305	3252	1083	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3043196	3044131	-					rbsK		I5Q79_12310	936		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3043196	3044131	-	QQR16062.1			ribokinase	rbsK		I5Q79_12310	936	311	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3044172	3045080	-					rbsK		I5Q79_12315	909		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3044172	3045080	-	QQR16063.1			ribokinase	rbsK		I5Q79_12315	909	302	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3045224	3046240	+							I5Q79_12320	1017		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3045224	3046240	+	QQR16064.1			LacI family DNA-binding transcriptional regulator			I5Q79_12320	1017	338	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3046312	3046794	-							I5Q79_12325	483		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3046312	3046794	-	QQR16065.1			DsbA family protein			I5Q79_12325	483	160	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3047442	3048041	-							I5Q79_12330	600		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3047442	3048041	-	QQR16066.1			DsbA family protein			I5Q79_12330	600	199	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3048147	3049298	-							I5Q79_12335	1152		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3048147	3049298	-	QQR16067.1			ISAs1 family transposase			I5Q79_12335	1152	383	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3049478	3050629	-							I5Q79_12340	1152		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3049478	3050629	-	QQR16068.1			ISAs1 family transposase			I5Q79_12340	1152	383	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3051123	3054542	+							I5Q79_12345	3420		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3051123	3054542	+	QQR16069.1			TonB-dependent receptor			I5Q79_12345	3420	1139	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3054563	3056296	+							I5Q79_12350	1734		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3054563	3056296	+	QQR16070.1			RagB/SusD family nutrient uptake outer membrane protein			I5Q79_12350	1734	577	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3056316	3057107	+							I5Q79_12355	792		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3056316	3057107	+	QQR16071.1			endonuclease/exonuclease/phosphatase family protein			I5Q79_12355	792	263	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3057136	3059292	+							I5Q79_12360	2157		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3057136	3059292	+	QQR16072.1			alpha-N-acetylglucosaminidase			I5Q79_12360	2157	718	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3059301	3060443	+							I5Q79_12365	1143		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3059301	3060443	+	QQR16073.1			glycerate kinase			I5Q79_12365	1143	380	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3060450	3061706	+							I5Q79_12370	1257		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3060450	3061706	+	QQR16074.1			GntP family permease			I5Q79_12370	1257	418	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3061721	3062806	+							I5Q79_12375	1086		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3061721	3062806	+	QQR16075.1			DUF5009 domain-containing protein			I5Q79_12375	1086	361	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3062813	3064996	+							I5Q79_12380	2184		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3062813	3064996	+	QQR16076.1			alpha-N-acetylglucosaminidase			I5Q79_12380	2184	727	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3065115	3065696	+							I5Q79_12385	582		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3065115	3065696	+	QQR16077.1			sigma-70 family RNA polymerase sigma factor			I5Q79_12385	582	193	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3065805	3066761	+							I5Q79_12390	957		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3065805	3066761	+	QQR16078.1			FecR domain-containing protein			I5Q79_12390	957	318	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3066793	3067566	+							I5Q79_12395	774		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3066793	3067566	+	QQR16079.1			endonuclease/exonuclease/phosphatase family protein			I5Q79_12395	774	257	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3067574	3068353	+							I5Q79_12400	780		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3067574	3068353	+	QQR16080.1			hypothetical protein			I5Q79_12400	780	259	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3068367	3069896	+							I5Q79_12405	1530		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3068367	3069896	+	QQR16081.1			hypothetical protein			I5Q79_12405	1530	509	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3070137	3070940	+							I5Q79_12410	804		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3070137	3070940	+	QQR16082.1			inositol monophosphatase			I5Q79_12410	804	267	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3070984	3071691	+							I5Q79_12415	708		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3070984	3071691	+	QQR16083.1			ComF family protein			I5Q79_12415	708	235	
gene	tRNA	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3071943	3072019	-							I5Q79_12420	77		
tRNA		GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3071943	3072019	-				tRNA-Asn			I5Q79_12420	77		anticodon=GTT
gene	tRNA	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3072048	3072121	-							I5Q79_12425	74		
tRNA		GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3072048	3072121	-				tRNA-Asn			I5Q79_12425	74		anticodon=GTT
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3072199	3073188	+							I5Q79_12430	990		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3072199	3073188	+	QQR16084.1			adenosine kinase			I5Q79_12430	990	329	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3073234	3074922	+							I5Q79_12435	1689		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3073234	3074922	+	QQR16085.1			S41 family peptidase			I5Q79_12435	1689	562	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3075086	3076504	+							I5Q79_12440	1419		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3075086	3076504	+	QQR16086.1			adenosylhomocysteinase			I5Q79_12440	1419	472	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3076673	3079186	+							I5Q79_12445	2514		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3076673	3079186	+	QQR16087.1			YfhO family protein			I5Q79_12445	2514	837	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3079321	3080922	-							I5Q79_12450	1602		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3079321	3080922	-	QQR16088.1			IS66 family transposase			I5Q79_12450	1602	533	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3081001	3081303	-					tnpB		I5Q79_12455	303		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3081001	3081303	-	QQR16089.1			IS66 family insertion sequence element accessory protein TnpB	tnpB		I5Q79_12455	303	100	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3081344	3081913	-							I5Q79_12460	570		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3081344	3081913	-	QQR16090.1			hypothetical protein			I5Q79_12460	570	189	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3082201	3083532	+							I5Q79_12465	1332		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3082201	3083532	+	QQR16091.1			TolC family protein			I5Q79_12465	1332	443	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3083555	3084646	+							I5Q79_12470	1092		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3083555	3084646	+	QQR16092.1			HlyD family secretion protein			I5Q79_12470	1092	363	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3084696	3086333	+							I5Q79_12475	1638		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3084696	3086333	+	QQR16093.1			MFS transporter			I5Q79_12475	1638	545	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3086372	3087247	+							I5Q79_12480	876		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3086372	3087247	+	QQR19277.1			AraC family transcriptional regulator			I5Q79_12480	876	291	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3087252	3087905	-					upp		I5Q79_12485	654		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3087252	3087905	-	QQR16094.1			uracil phosphoribosyltransferase	upp		I5Q79_12485	654	217	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3088192	3089799	+					pckA		I5Q79_12490	1608		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3088192	3089799	+	QQR16095.1			phosphoenolpyruvate carboxykinase (ATP)	pckA		I5Q79_12490	1608	535	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3090074	3090271	+							I5Q79_12495	198		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3090074	3090271	+	QQR16096.1			hypothetical protein			I5Q79_12495	198	65	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3090268	3090792	+							I5Q79_12500	525		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3090268	3090792	+	QQR16097.1			chromate transporter			I5Q79_12500	525	174	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3090883	3092682	-					typA		I5Q79_12505	1800		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3090883	3092682	-	QQR16098.1			translational GTPase TypA	typA		I5Q79_12505	1800	599	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3092838	3093107	+					rpsO		I5Q79_12510	270		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3092838	3093107	+	QQR16099.1			30S ribosomal protein S15	rpsO		I5Q79_12510	270	89	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3093293	3093868	+							I5Q79_12515	576		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3093293	3093868	+	QQR16100.1			helix-turn-helix transcriptional regulator			I5Q79_12515	576	191	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3093932	3095581	+							I5Q79_12520	1650		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3093932	3095581	+	QQR16101.1			AMP-binding protein			I5Q79_12520	1650	549	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3095746	3096828	-							I5Q79_12525	1083		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3095746	3096828	-	QQR16102.1			mannose-1-phosphate guanylyltransferase			I5Q79_12525	1083	360	
gene	tRNA	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3096993	3097076	+							I5Q79_12530	84		
tRNA		GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3096993	3097076	+				tRNA-Leu			I5Q79_12530	84		anticodon=CAA
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3097425	3098402	+							I5Q79_12535	978		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3097425	3098402	+	QQR16103.1			IS982 family transposase			I5Q79_12535	978	325	
gene	pseudogene	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3098414	3099256	+							I5Q79_12540	843		pseudo
CDS	without_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3098414	3099256	+				hypothetical protein			I5Q79_12540	843		pseudo
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3099381	3099668	+							I5Q79_12545	288		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3099381	3099668	+	QQR16104.1			helix-turn-helix domain-containing protein			I5Q79_12545	288	95	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3099674	3100747	+							I5Q79_12550	1074		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3099674	3100747	+	QQR16105.1			AAA family ATPase			I5Q79_12550	1074	357	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3100911	3101876	+							I5Q79_12555	966		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3100911	3101876	+	QQR16106.1			toprim domain-containing protein			I5Q79_12555	966	321	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3102023	3102406	+							I5Q79_12560	384		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3102023	3102406	+	QQR16107.1			MobC family plasmid mobilization relaxosome protein			I5Q79_12560	384	127	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3102372	3103298	+							I5Q79_12565	927		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3102372	3103298	+	QQR16108.1			relaxase/mobilization nuclease domain-containing protein			I5Q79_12565	927	308	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3103303	3104022	+							I5Q79_12570	720		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3103303	3104022	+	QQR16109.1			hypothetical protein			I5Q79_12570	720	239	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3104078	3104410	-							I5Q79_12575	333		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3104078	3104410	-	QQR16110.1			helix-turn-helix domain-containing protein			I5Q79_12575	333	110	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3104541	3104960	-							I5Q79_12580	420		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3104541	3104960	-	QQR16111.1			RteC domain-containing protein			I5Q79_12580	420	139	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3104914	3105153	-							I5Q79_12585	240		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3104914	3105153	-	QQR16112.1			hypothetical protein			I5Q79_12585	240	79	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3105174	3105425	-							I5Q79_12590	252		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3105174	3105425	-	QQR16113.1			hypothetical protein			I5Q79_12590	252	83	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	3105438	3107729	-							I5Q79_12595	2292		
