# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1686667	1686753	+	QQR13456.1			hypothetical protein			I5Q89_07815	87	28	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1687066	1687236	+							I5Q89_07820	171		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1687066	1687236	+	QQR10945.1			hypothetical protein			I5Q89_07820	171	56	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1687718	1687891	-							I5Q89_07825	174		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1687718	1687891	-	QQR13457.1			helix-turn-helix domain-containing protein			I5Q89_07825	174	57	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1687998	1688381	-							I5Q89_07830	384		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1687998	1688381	-	QQR10946.1			sigma-70 family RNA polymerase sigma factor			I5Q89_07830	384	127	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1691328	1691420	+							I5Q89_07835	93		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1691328	1691420	+				YSIRK-type signal peptide-containing protein			I5Q89_07835	93		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1691459	1692172	-							I5Q89_07840	714		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1691459	1692172	-	QQR10947.1			hypothetical protein			I5Q89_07840	714	237	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1692150	1694708	+							I5Q89_07845	2559		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1692150	1694708	+	QQR10948.1			LPXTG cell wall anchor domain-containing protein			I5Q89_07845	2559	852	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1694807	1695256	+							I5Q89_07850	450		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1694807	1695256	+	QQR10949.1			NAD(P)/FAD-dependent oxidoreductase			I5Q89_07850	450	149	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1695253	1696059	+							I5Q89_07855	807		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1695253	1696059	+	QQR10950.1			FAD-dependent oxidoreductase			I5Q89_07855	807	268	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1696065	1696526	+							I5Q89_07860	462		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1696065	1696526	+	QQR10951.1			hypothetical protein			I5Q89_07860	462	153	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1696585	1697772	+							I5Q89_07865	1188		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1696585	1697772	+	QQR10952.1			YSIRK-targeted surface antigen transcriptional regulator			I5Q89_07865	1188	395	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1698088	1698243	-							I5Q89_07870	156		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1698088	1698243	-	QQR10953.1			transposase			I5Q89_07870	156	51	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1699512	1700834	+							I5Q89_07875	1323		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1699512	1700834	+	QQR10954.1			DUF3440 domain-containing protein			I5Q89_07875	1323	440	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1702270	1702800	+							I5Q89_07880	531		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1702270	1702800	+	QQR10955.1			ParB-like nuclease domain-containing protein			I5Q89_07880	531	176	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1703165	1703257	+							I5Q89_07885	93		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1703165	1703257	+	QQR10956.1			transposase family protein			I5Q89_07885	93	30	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1703433	1703663	+							I5Q89_07890	231		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1703433	1703663	+	QQR10957.1			transposase			I5Q89_07890	231	76	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1704025	1704228	+							I5Q89_07895	204		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1704025	1704228	+				hypothetical protein			I5Q89_07895	204		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1704590	1705777	-							I5Q89_07900	1188		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1704590	1705777	-	QQR13458.1			ROK family protein			I5Q89_07900	1188	395	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1706248	1707102	+							I5Q89_07905	855		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1706248	1707102	+	QQR13459.1			haloacid dehalogenase-like hydrolase			I5Q89_07905	855	284	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1707117	1707431	+							I5Q89_07910	315		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1707117	1707431	+	QQR10958.1			PTS sugar transporter subunit IIB			I5Q89_07910	315	104	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1707444	1707761	+							I5Q89_07915	318		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1707444	1707761	+	QQR10959.1			PTS lactose/cellobiose transporter subunit IIA			I5Q89_07915	318	105	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1707808	1709124	+							I5Q89_07920	1317		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1707808	1709124	+	QQR10960.1			PTS sugar transporter subunit IIC			I5Q89_07920	1317	438	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1709266	1711809	+							I5Q89_07925	2544		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1709266	1711809	+	QQR10961.1			family 16 glycosylhydrolase			I5Q89_07925	2544	847	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1711900	1719210	+							I5Q89_07930	7311		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1711900	1719210	+	QQR10962.1			family 16 glycosylhydrolase			I5Q89_07930	7311	2436	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1719526	1719981	-					tnpA		I5Q89_07935	456		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1719526	1719981	-	QQR10963.1			IS200/IS605 family transposase	tnpA		I5Q89_07935	456	151	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1720483	1720683	-							I5Q89_07940	201		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1720483	1720683	-	QQR10964.1			transposase			I5Q89_07940	201	66	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1721067	1721226	-							I5Q89_07945	160		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1721067	1721226	-				CsbD family protein			I5Q89_07945	160		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1723958	1724293	-							I5Q89_07950	336		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1723958	1724293	-	QQR10965.1			hypothetical protein			I5Q89_07950	336	111	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1724501	1724752	-							I5Q89_07955	252		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1724501	1724752	-	QQR10966.1			hypothetical protein			I5Q89_07955	252	83	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1724770	1725264	-							I5Q89_07960	495		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1724770	1725264	-	QQR10967.1			hypothetical protein			I5Q89_07960	495	164	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1725272	1725676	-							I5Q89_07965	405		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1725272	1725676	-	QQR10968.1			thioredoxin family protein			I5Q89_07965	405	134	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1725677	1727226	-							I5Q89_07970	1550		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1725677	1727226	-				hypothetical protein			I5Q89_07970	1550		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1727226	1729328	-							I5Q89_07975	2103		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1727226	1729328	-	QQR10969.1			ATP-binding cassette domain-containing protein			I5Q89_07975	2103	700	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1729325	1730665	-							I5Q89_07980	1341		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1729325	1730665	-	QQR10970.1			glycosyltransferase family 2 protein			I5Q89_07980	1341	446	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1730681	1730926	-							I5Q89_07985	246		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1730681	1730926	-	QQR10971.1			helix-turn-helix transcriptional regulator			I5Q89_07985	246	81	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1731487	1732800	-							I5Q89_07990	1314		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1731487	1732800	-	QQR13460.1			hypothetical protein			I5Q89_07990	1314	437	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1733483	1735029	-							I5Q89_07995	1547		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1733483	1735029	-				DNA cytosine methyltransferase			I5Q89_07995	1547		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1735109	1735687	-							I5Q89_08000	579		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1735109	1735687	-	QQR10972.1			thermonuclease family protein			I5Q89_08000	579	192	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1735699	1735851	-							I5Q89_08005	153		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1735699	1735851	-	QQR10973.1			hypothetical protein			I5Q89_08005	153	50	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1735865	1736317	-					ssb		I5Q89_08010	453		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1735865	1736317	-	QQR10974.1			single-stranded DNA-binding protein	ssb		I5Q89_08010	453	150	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1736383	1736877	-							I5Q89_08015	495		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1736383	1736877	-	QQR10975.1			PcfR			I5Q89_08015	495	164	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1736932	1737162	+							I5Q89_08020	231		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1736932	1737162	+	QQR10976.1			hypothetical protein			I5Q89_08020	231	76	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1737728	1737913	+							I5Q89_08025	186		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1737728	1737913	+	QQR10977.1			hypothetical protein			I5Q89_08025	186	61	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1737898	1738089	+							I5Q89_08030	192		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1737898	1738089	+	QQR10978.1			DpnD/PcfM family protein			I5Q89_08030	192	63	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1738113	1738703	+							I5Q89_08035	591		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1738113	1738703	+	QQR10979.1			hypothetical protein			I5Q89_08035	591	196	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1738808	1739581	+							I5Q89_08040	774		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1738808	1739581	+	QQR10980.1			hypothetical protein			I5Q89_08040	774	257	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1739581	1740924	+							I5Q89_08045	1344		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1739581	1740924	+	QQR10981.1			PcfJ domain-containing protein			I5Q89_08045	1344	447	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1741111	1742769	-							I5Q89_08050	1659		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1741111	1742769	-	QQR10982.1			hypothetical protein			I5Q89_08050	1659	552	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1742847	1744907	-							I5Q89_08055	2061		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1742847	1744907	-	QQR10983.1			hypothetical protein			I5Q89_08055	2061	686	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1744900	1745292	-							I5Q89_08060	393		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1744900	1745292	-	QQR10984.1			hypothetical protein			I5Q89_08060	393	130	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1745285	1745566	-							I5Q89_08065	282		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1745285	1745566	-	QQR10985.1			hypothetical protein			I5Q89_08065	282	93	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1745938	1746879	-							I5Q89_08070	942		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1745938	1746879	-	QQR10986.1			hypothetical protein			I5Q89_08070	942	313	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1746886	1747524	-							I5Q89_08075	639		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1746886	1747524	-	QQR10987.1			hypothetical protein			I5Q89_08075	639	212	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1747616	1747942	-							I5Q89_08080	327		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1747616	1747942	-	QQR10988.1			type II toxin-antitoxin system PemK/MazF family toxin			I5Q89_08080	327	108	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1747943	1748176	-							I5Q89_08085	234		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1747943	1748176	-	QQR10989.1			antitoxin MazE			I5Q89_08085	234	77	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1748505	1750316	-					ltrA		I5Q89_08090	1812		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1748505	1750316	-	QQR10990.1			group II intron reverse transcriptase/maturase	ltrA		I5Q89_08090	1812	603	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1751025	1751876	-							I5Q89_08095	852		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1751025	1751876	-				lysozyme family protein			I5Q89_08095	852		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1751966	1753117	-							I5Q89_08100	1152		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1751966	1753117	-	QQR10991.1			DUF3991 domain-containing protein			I5Q89_08100	1152	383	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1753136	1753324	-							I5Q89_08105	189		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1753136	1753324	-	QQR10992.1			hypothetical protein			I5Q89_08105	189	62	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1753327	1755882	-							I5Q89_08110	2556		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1753327	1755882	-	QQR10993.1			trse protein			I5Q89_08110	2556	851	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1756011	1756391	-							I5Q89_08115	381		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1756011	1756391	-	QQR10994.1			hypothetical protein			I5Q89_08115	381	126	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1756398	1758401	-							I5Q89_08120	2004		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1756398	1758401	-	QQR10995.1			hypothetical protein			I5Q89_08120	2004	667	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1758391	1760922	-							I5Q89_08125	2532		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1758391	1760922	-	QQR10996.1			type IV secretory system conjugative DNA transfer family protein			I5Q89_08125	2532	843	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1760987	1761520	-							I5Q89_08130	534		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1760987	1761520	-	QQR10997.1			hypothetical protein			I5Q89_08130	534	177	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1761690	1763231	-							I5Q89_08135	1542		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1761690	1763231	-	QQR10998.1			cell surface protein			I5Q89_08135	1542	513	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1763442	1763585	-							I5Q89_08140	144		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1763442	1763585	-	QQR10999.1			hypothetical protein			I5Q89_08140	144	47	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1763750	1764873	-							I5Q89_08145	1124		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1763750	1764873	-				hypothetical protein			I5Q89_08145	1124		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1764881	1765192	-							I5Q89_08150	312		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1764881	1765192	-	QQR13461.1			hypothetical protein			I5Q89_08150	312	103	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1765252	1765431	-							I5Q89_08155	180		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1765252	1765431	-	QQR11000.1			hypothetical protein			I5Q89_08155	180	59	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1765462	1766292	-							I5Q89_08160	831		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1765462	1766292	-	QQR11001.1			hypothetical protein			I5Q89_08160	831	276	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1766300	1766500	-							I5Q89_08165	201		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1766300	1766500	-	QQR11002.1			hypothetical protein			I5Q89_08165	201	66	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1766537	1766908	-							I5Q89_08170	372		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1766537	1766908	-				hypothetical protein			I5Q89_08170	372		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1767033	1767389	-					prgU		I5Q89_08175	357		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1767033	1767389	-	QQR11003.1			pheromone response system RNA-binding regulator PrgU	prgU		I5Q89_08175	357	118	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1767451	1771368	-							I5Q89_08180	3918		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1767451	1771368	-	QQR11004.1			LPXTG-anchored aggregation substance			I5Q89_08180	3918	1305	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1772086	1772627	-							I5Q89_08185	542		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1772086	1772627	-				DUF1642 domain-containing protein			I5Q89_08185	542		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1772723	1773682	+							I5Q89_08190	960		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1772723	1773682	+	QQR11005.1			IS30-like element IS6770 family transposase			I5Q89_08190	960	319	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1773743	1773970	-							I5Q89_08195	228		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1773743	1773970	-	QQR13462.1			hypothetical protein			I5Q89_08195	228	75	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1773888	1774255	-							I5Q89_08200	368		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1773888	1774255	-				LPXTG cell wall anchor domain-containing protein			I5Q89_08200	368		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1775027	1776589	-					guaA		I5Q89_08205	1563		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1775027	1776589	-	QQR11006.1			glutamine-hydrolyzing GMP synthase	guaA		I5Q89_08205	1563	520	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1776901	1777824	-							I5Q89_08210	924		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1776901	1777824	-	QQR11007.1			type I pantothenate kinase			I5Q89_08210	924	307	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1777979	1778566	+							I5Q89_08215	588		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1777979	1778566	+	QQR11008.1			SGNH/GDSL hydrolase family protein			I5Q89_08215	588	195	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1778581	1779189	+							I5Q89_08220	609		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1778581	1779189	+	QQR11009.1			class I SAM-dependent methyltransferase			I5Q89_08220	609	202	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1779222	1780253	-							I5Q89_08225	1032		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1779222	1780253	-	QQR11010.1			adenosine deaminase			I5Q89_08225	1032	343	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1780395	1781402	+							I5Q89_08230	1008		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1780395	1781402	+	QQR11011.1			substrate-binding domain-containing protein			I5Q89_08230	1008	335	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1781543	1782844	+							I5Q89_08235	1302		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1781543	1782844	+	QQR11012.1			pyrimidine-nucleoside phosphorylase			I5Q89_08235	1302	433	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1782872	1783534	+							I5Q89_08240	663		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1782872	1783534	+	QQR11013.1			deoxyribose-phosphate aldolase			I5Q89_08240	663	220	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1783503	1783967	+							I5Q89_08245	465		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1783503	1783967	+	QQR11014.1			cytidine deaminase			I5Q89_08245	465	154	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1784063	1785136	+							I5Q89_08250	1074		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1784063	1785136	+	QQR11015.1			BMP family protein			I5Q89_08250	1074	357	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1785190	1786275	+							I5Q89_08255	1086		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1785190	1786275	+	QQR11016.1			BMP family protein			I5Q89_08255	1086	361	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1786481	1788049	+							I5Q89_08260	1569		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1786481	1788049	+	QQR11017.1			ABC transporter ATP-binding protein			I5Q89_08260	1569	522	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1788042	1789175	+							I5Q89_08265	1134		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1788042	1789175	+	QQR13463.1			ABC transporter permease			I5Q89_08265	1134	377	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1789175	1790128	+							I5Q89_08270	954		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1789175	1790128	+	QQR11018.1			ABC transporter permease			I5Q89_08270	954	317	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1790404	1790997	+							I5Q89_08275	594		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1790404	1790997	+	QQR11019.1			DUF1211 domain-containing protein			I5Q89_08275	594	197	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1791299	1792465	+					deoB		I5Q89_08280	1167		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1791299	1792465	+	QQR11020.1			phosphopentomutase	deoB		I5Q89_08280	1167	388	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1792482	1793300	+							I5Q89_08285	819		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1792482	1793300	+	QQR11021.1			purine-nucleoside phosphorylase			I5Q89_08285	819	272	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1793319	1794026	+					deoD		I5Q89_08290	708		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1793319	1794026	+	QQR11022.1			purine-nucleoside phosphorylase	deoD		I5Q89_08290	708	235	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	1794066	1795004	-							I5Q89_08295	939		
