# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3730006	3730416	-	QQQ98208.1			hypothetical protein			I5Q83_18565	411	136	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3730505	3731509	-							I5Q83_18570	1005		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3730505	3731509	-	QQQ98209.1			restriction endonuclease subunit S			I5Q83_18570	1005	334	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3731499	3733316	-							I5Q83_18575	1818		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3731499	3733316	-	QQQ98210.1			N-6 DNA methylase			I5Q83_18575	1818	605	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3733400	3733507	-							I5Q83_18580	108		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3733400	3733507	-				nucleotidyl transferase AbiEii/AbiGii toxin family protein			I5Q83_18580	108		pseudo
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3733905	3735191	-							I5Q83_18585	1287		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3733905	3735191	-				plasmid recombination protein			I5Q83_18585	1287		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3735716	3735946	-							I5Q83_18590	231		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3735716	3735946	-	QQQ98211.1			helix-turn-helix domain-containing protein			I5Q83_18590	231	76	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3736122	3736742	+							I5Q83_18595	621		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3736122	3736742	+	QQQ98212.1			helix-turn-helix transcriptional regulator			I5Q83_18595	621	206	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3736860	3738158	+							I5Q83_18600	1299		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3736860	3738158	+				site-specific integrase			I5Q83_18600	1299		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3738949	3739881	+					cysK		I5Q83_18605	933		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3738949	3739881	+	QQR04045.1			cysteine synthase A	cysK		I5Q83_18605	933	310	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3740047	3740574	+							I5Q83_18610	528		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3740047	3740574	+	QQQ98213.1			spore maturation protein			I5Q83_18610	528	175	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3740802	3742238	+							I5Q83_18615	1437		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3740802	3742238	+	QQQ98214.1			hypothetical protein			I5Q83_18615	1437	478	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3742250	3743599	+					murD		I5Q83_18620	1350		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3742250	3743599	+	QQQ98215.1			UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		I5Q83_18620	1350	449	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3743669	3744172	+							I5Q83_18625	504		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3743669	3744172	+	QQQ98216.1			winged helix DNA-binding protein			I5Q83_18625	504	167	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3744201	3744773	+							I5Q83_18630	573		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3744201	3744773	+	QQQ98217.1			GerMN domain-containing protein			I5Q83_18630	573	190	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3744896	3745069	-							I5Q83_18635	174		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3744896	3745069	-	QQQ98218.1			hypothetical protein			I5Q83_18635	174	57	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3745167	3745382	-							I5Q83_18640	216		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3745167	3745382	-	QQQ98219.1			hypothetical protein			I5Q83_18640	216	71	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3745402	3745596	+							I5Q83_18645	195		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3745402	3745596	+				hypothetical protein			I5Q83_18645	195		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3745750	3746475	-					nagB		I5Q83_18650	726		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3745750	3746475	-	QQQ98220.1			glucosamine-6-phosphate deaminase	nagB		I5Q83_18650	726	241	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3746685	3749282	+							I5Q83_18655	2598		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3746685	3749282	+	QQQ98221.1			hypothetical protein			I5Q83_18655	2598	865	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3749388	3750086	-							I5Q83_18660	699		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3749388	3750086	-	QQQ98222.1			anaerobic ribonucleoside-triphosphate reductase activating protein			I5Q83_18660	699	232	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3750181	3750918	+							I5Q83_18665	738		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3750181	3750918	+	QQQ98223.1			nucleoside deaminase			I5Q83_18665	738	245	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3751047	3751730	+							I5Q83_18670	684		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3751047	3751730	+	QQQ98224.1			FadR family transcriptional regulator			I5Q83_18670	684	227	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3751829	3753013	+							I5Q83_18675	1185		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3751829	3753013	+	QQQ98225.1			PLP-dependent transferase			I5Q83_18675	1185	394	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3753075	3754472	+							I5Q83_18680	1398		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3753075	3754472	+	QQQ98226.1			sugar ABC transporter substrate-binding protein			I5Q83_18680	1398	465	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3754623	3755528	+							I5Q83_18685	906		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3754623	3755528	+	QQQ98227.1			sugar ABC transporter permease			I5Q83_18685	906	301	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3755533	3756375	+							I5Q83_18690	843		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3755533	3756375	+	QQQ98228.1			carbohydrate ABC transporter permease			I5Q83_18690	843	280	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3756821	3758296	-							I5Q83_18695	1476		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3756821	3758296	-	QQQ98229.1			transposase			I5Q83_18695	1476	491	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3758518	3760664	+							I5Q83_18700	2147		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3758518	3760664	+				alpha-mannosidase			I5Q83_18700	2147		pseudo
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3760748	3761089	+							I5Q83_18705	342		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3760748	3761089	+				phosphoribosylglycinamide formyltransferase			I5Q83_18705	342		pseudo
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3761092	3762183	+					purD		I5Q83_18710	1092		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3761092	3762183	+				phosphoribosylamine--glycine ligase	purD		I5Q83_18710	1092		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3762450	3762662	+							I5Q83_18715	213		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3762450	3762662	+	QQQ98230.1			hypothetical protein			I5Q83_18715	213	70	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3762696	3763085	+							I5Q83_18720	390		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3762696	3763085	+	QQQ98231.1			hypothetical protein			I5Q83_18720	390	129	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3763252	3764535	+							I5Q83_18725	1284		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3763252	3764535	+	QQR04046.1			IS630 family transposase			I5Q83_18725	1284	427	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3764581	3764745	+							I5Q83_18730	165		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3764581	3764745	+	QQQ98232.1			hypothetical protein			I5Q83_18730	165	54	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3764860	3765107	+							I5Q83_18735	248		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3764860	3765107	+				hypothetical protein			I5Q83_18735	248		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3765487	3766119	+							I5Q83_18740	633		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3765487	3766119	+	QQQ98233.1			substrate-binding domain-containing protein			I5Q83_18740	633	210	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3766541	3768505	+							I5Q83_18745	1965		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3766541	3768505	+	QQQ98234.1			PTS glucose transporter subunit IIA			I5Q83_18745	1965	654	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3768522	3769937	+							I5Q83_18750	1416		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3768522	3769937	+	QQQ98235.1			glycoside hydrolase family 1 protein			I5Q83_18750	1416	471	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3769976	3770827	+							I5Q83_18755	852		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3769976	3770827	+	QQQ98236.1			PRD domain-containing protein			I5Q83_18755	852	283	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3770835	3771983	+							I5Q83_18760	1149		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3770835	3771983	+	QQQ98237.1			MFS transporter			I5Q83_18760	1149	382	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3771988	3772395	-							I5Q83_18765	408		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3771988	3772395	-	QQQ98238.1			arsenate reductase ArsC			I5Q83_18765	408	135	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3772388	3772702	-							I5Q83_18770	315		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3772388	3772702	-	QQR04047.1			thioredoxin family protein			I5Q83_18770	315	104	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3772812	3772973	-							I5Q83_18775	162		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3772812	3772973	-				permease			I5Q83_18775	162		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3773594	3774778	+							I5Q83_18780	1185		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3773594	3774778	+	QQR04048.1			TolC family protein			I5Q83_18780	1185	394	
gene	SRP_RNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3774991	3775252	+					ffs		I5Q83_18785	262		
ncRNA	SRP_RNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3774991	3775252	+				signal recognition particle sRNA large type	ffs		I5Q83_18785	262		
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3775499	3776578	+							I5Q83_18790	1080		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3775499	3776578	+	QQQ98239.1			6-phosphofructokinase			I5Q83_18790	1080	359	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3776656	3778338	+					dnaX		I5Q83_18795	1683		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3776656	3778338	+	QQQ98240.1			DNA polymerase III subunit gamma/tau	dnaX		I5Q83_18795	1683	560	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3778381	3778737	+							I5Q83_18800	357		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3778381	3778737	+	QQQ98241.1			YbaB/EbfC family nucleoid-associated protein			I5Q83_18800	357	118	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3778737	3779333	+					recR		I5Q83_18805	597		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3778737	3779333	+	QQQ98242.1			recombination protein RecR	recR		I5Q83_18805	597	198	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3779380	3781773	+							I5Q83_18810	2394		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3779380	3781773	+	QQQ98243.1			hypothetical protein			I5Q83_18810	2394	797	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3781770	3782597	+							I5Q83_18815	828		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3781770	3782597	+	QQQ98244.1			Cof-type HAD-IIB family hydrolase			I5Q83_18815	828	275	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3782616	3783338	+							I5Q83_18820	723		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3782616	3783338	+	QQQ98245.1			CvpA family protein			I5Q83_18820	723	240	
gene	rRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3783919	3785450	+							I5Q83_18825	1532		
rRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3783919	3785450	+				16S ribosomal RNA			I5Q83_18825	1532		
gene	rRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3785516	3785633	+					rrf		I5Q83_18830	118		
rRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3785516	3785633	+				5S ribosomal RNA	rrf		I5Q83_18830	118		
gene	tRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3785641	3785714	+							I5Q83_18835	74		
tRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3785641	3785714	+				tRNA-Ile			I5Q83_18835	74		anticodon=GAT
gene	tRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3785789	3785861	+							I5Q83_18840	73		
tRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3785789	3785861	+				tRNA-Ala			I5Q83_18840	73		anticodon=TGC
gene	rRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3786131	3789020	+							I5Q83_18845	2890		
rRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3786131	3789020	+				23S ribosomal RNA			I5Q83_18845	2890		
gene	tRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789191	3789263	+							I5Q83_18850	73		
tRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789191	3789263	+				tRNA-Asn			I5Q83_18850	73		anticodon=GTT
gene	tRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789285	3789356	+							I5Q83_18855	72		
tRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789285	3789356	+				tRNA-Glu			I5Q83_18855	72		anticodon=TTC
gene	tRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789372	3789443	+							I5Q83_18860	72		
tRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789372	3789443	+				tRNA-Cys			I5Q83_18860	72		anticodon=GCA
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789625	3790944	-							I5Q83_18865	1320		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3789625	3790944	-	QQQ98246.1			IS4 family transposase			I5Q83_18865	1320	439	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3790989	3791309	+							I5Q83_18870	321		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3790989	3791309	+	QQQ98247.1			hypothetical protein			I5Q83_18870	321	106	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3791642	3792853	-							I5Q83_18875	1212		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3791642	3792853	-	QQQ98248.1			site-specific integrase			I5Q83_18875	1212	403	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3792890	3793177	-							I5Q83_18880	288		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3792890	3793177	-	QQQ98249.1			helix-turn-helix domain-containing protein			I5Q83_18880	288	95	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3793819	3794970	+							I5Q83_18885	1152		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3793819	3794970	+	QQQ98250.1			transposase			I5Q83_18885	1152	383	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3795063	3796023	+							I5Q83_18890	961		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3795063	3796023	+				YqaJ viral recombinase family protein			I5Q83_18890	961		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3796023	3796394	+							I5Q83_18895	372		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3796023	3796394	+	QQQ98251.1			hypothetical protein			I5Q83_18895	372	123	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3796409	3797719	+							I5Q83_18900	1311		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3796409	3797719	+	QQQ98252.1			AAA family ATPase			I5Q83_18900	1311	436	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3797635	3798366	+							I5Q83_18905	732		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3797635	3798366	+	QQQ98253.1			ATP-binding domain-containing protein			I5Q83_18905	732	243	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3798381	3798854	+							I5Q83_18910	474		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3798381	3798854	+	QQQ98254.1			hypothetical protein			I5Q83_18910	474	157	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3798847	3799398	+							I5Q83_18915	552		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3798847	3799398	+	QQQ98255.1			hypothetical protein			I5Q83_18915	552	183	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3799506	3800336	+							I5Q83_18920	831		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3799506	3800336	+	QQQ98256.1			hypothetical protein			I5Q83_18920	831	276	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3800317	3801294	+							I5Q83_18925	978		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3800317	3801294	+	QQQ98257.1			DNA primase			I5Q83_18925	978	325	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3801324	3801560	+							I5Q83_18930	237		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3801324	3801560	+	QQQ98258.1			hypothetical protein			I5Q83_18930	237	78	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3801626	3801889	+							I5Q83_18935	264		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3801626	3801889	+	QQQ98259.1			hypothetical protein			I5Q83_18935	264	87	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3802023	3802949	+							I5Q83_18940	927		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3802023	3802949	+	QQQ98260.1			ParM/StbA family protein			I5Q83_18940	927	308	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3802956	3803243	+							I5Q83_18945	288		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3802956	3803243	+	QQQ98261.1			hypothetical protein			I5Q83_18945	288	95	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3803531	3803983	+							I5Q83_18950	453		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3803531	3803983	+	QQQ98262.1			sigma-70 family RNA polymerase sigma factor			I5Q83_18950	453	150	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3803973	3804155	+							I5Q83_18955	183		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3803973	3804155	+	QQQ98263.1			helix-turn-helix domain-containing protein			I5Q83_18955	183	60	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3804331	3804528	+							I5Q83_18960	198		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3804331	3804528	+	QQQ98264.1			recombinase family protein			I5Q83_18960	198	65	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3804628	3804894	+							I5Q83_18965	267		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3804628	3804894	+	QQQ98265.1			hypothetical protein			I5Q83_18965	267	88	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3804966	3805838	-							I5Q83_18970	873		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3804966	3805838	-	QQQ98266.1			hypothetical protein			I5Q83_18970	873	290	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3805916	3806671	+							I5Q83_18975	756		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3805916	3806671	+	QQQ98267.1			hypothetical protein			I5Q83_18975	756	251	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3806668	3806901	+							I5Q83_18980	234		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3806668	3806901	+	QQQ98268.1			hypothetical protein			I5Q83_18980	234	77	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3806951	3807106	+							I5Q83_18985	156		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3806951	3807106	+	QQQ98269.1			hypothetical protein			I5Q83_18985	156	51	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3807181	3808539	-							I5Q83_18990	1359		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3807181	3808539	-	QQQ98270.1			ATP-binding protein			I5Q83_18990	1359	452	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3808636	3809987	-							I5Q83_18995	1352		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3808636	3809987	-				phosphoadenosine phosphosulfate reductase family protein			I5Q83_18995	1352		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3810104	3811678	+							I5Q83_19000	1575		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3810104	3811678	+	QQQ98271.1			transposase			I5Q83_19000	1575	524	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3811952	3812533	+							I5Q83_19005	582		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3811952	3812533	+				linear amide C-N hydrolase			I5Q83_19005	582		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3812512	3813750	-							I5Q83_19010	1239		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3812512	3813750	-	QQQ98272.1			AMP-binding protein			I5Q83_19010	1239	412	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3813795	3815009	-							I5Q83_19015	1215		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3813795	3815009	-	QQQ98273.1			acetyl-CoA C-acyltransferase			I5Q83_19015	1215	404	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3815019	3815570	-							I5Q83_19020	552		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3815019	3815570	-	QQQ98274.1			biotin transporter BioY			I5Q83_19020	552	183	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3815585	3816148	-							I5Q83_19025	564		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3815585	3816148	-	QQQ98275.1			hypothetical protein			I5Q83_19025	564	187	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3816447	3817460	+							I5Q83_19030	1014		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3816447	3817460	+	QQQ98276.1			exonuclease domain-containing protein			I5Q83_19030	1014	337	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3817529	3818575	-							I5Q83_19035	1047		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3817529	3818575	-	QQQ98277.1			LacI family DNA-binding transcriptional regulator			I5Q83_19035	1047	348	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3818892	3820127	+							I5Q83_19040	1236		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3818892	3820127	+	QQQ98278.1			ABC transporter substrate-binding protein			I5Q83_19040	1236	411	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	3820255	3821778	+							I5Q83_19045	1524		
