# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1175769	1176746	-	QQR34144.1			hypothetical protein			I5Q85_04895	978	325	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1176764	1177213	-							I5Q85_04900	450		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1176764	1177213	-	QQR34145.1			KH domain-containing protein			I5Q85_04900	450	149	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1177738	1179993	+					katE		I5Q85_04905	2256		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1177738	1179993	+	QQR34146.1			catalase HPII	katE		I5Q85_04905	2256	751	
gene	tRNA	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1180219	1180293	-							I5Q85_04910	75		
tRNA		GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1180219	1180293	-				tRNA-Val			I5Q85_04910	75		anticodon=TAC
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1180490	1183183	-					ccsA		I5Q85_04915	2694		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1180490	1183183	-	QQR34147.1			cytochrome c biogenesis protein CcsA	ccsA		I5Q85_04915	2694	897	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1183232	1183807	-							I5Q85_04920	576		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1183232	1183807	-	QQR34148.1			rubrerythrin family protein			I5Q85_04920	576	191	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1184113	1184709	+							I5Q85_04925	597		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1184113	1184709	+	QQR34149.1			GNAT family N-acetyltransferase			I5Q85_04925	597	198	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1184784	1185413	-							I5Q85_04930	630		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1184784	1185413	-	QQR34150.1			hypothetical protein			I5Q85_04930	630	209	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1185433	1187889	-							I5Q85_04935	2457		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1185433	1187889	-	QQR34340.1			DNA translocase FtsK 4TM domain-containing protein			I5Q85_04935	2457	818	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1188900	1189682	+							I5Q85_04940	783		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1188900	1189682	+	QQR34151.1			polysaccharide biosynthesis/export family protein			I5Q85_04940	783	260	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1189813	1192215	+							I5Q85_04945	2403		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1189813	1192215	+	QQR34152.1			polysaccharide biosynthesis tyrosine autokinase			I5Q85_04945	2403	800	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1192279	1192950	+							I5Q85_04950	672		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1192279	1192950	+	QQR34153.1			capsular biosynthesis protein			I5Q85_04950	672	223	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1192989	1193837	+							I5Q85_04955	849		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1192989	1193837	+	QQR34154.1			sugar transferase			I5Q85_04955	849	282	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1193865	1194641	+							I5Q85_04960	777		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1193865	1194641	+	QQR34155.1			glycosyltransferase			I5Q85_04960	777	258	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1194676	1195830	+							I5Q85_04965	1155		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1194676	1195830	+	QQR34156.1			glycosyltransferase			I5Q85_04965	1155	384	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1195827	1197005	+							I5Q85_04970	1179		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1195827	1197005	+	QQR34157.1			glycosyltransferase			I5Q85_04970	1179	392	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1197039	1198211	+							I5Q85_04975	1173		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1197039	1198211	+	QQR34158.1			glycosyltransferase			I5Q85_04975	1173	390	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1198208	1199173	+							I5Q85_04980	966		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1198208	1199173	+	QQR34159.1			hypothetical protein			I5Q85_04980	966	321	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1199214	1200353	+							I5Q85_04985	1140		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1199214	1200353	+	QQR34160.1			O-antigen ligase family protein			I5Q85_04985	1140	379	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1200343	1201173	+							I5Q85_04990	831		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1200343	1201173	+	QQR34161.1			alpha-1,2-fucosyltransferase			I5Q85_04990	831	276	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1201176	1202219	+							I5Q85_04995	1044		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1201176	1202219	+	QQR34162.1			glycosyltransferase family 4 protein			I5Q85_04995	1044	347	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1202219	1203358	+							I5Q85_05000	1140		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1202219	1203358	+	QQR34163.1			glycosyltransferase			I5Q85_05000	1140	379	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1203355	1204530	+							I5Q85_05005	1176		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1203355	1204530	+	QQR34164.1			glycosyltransferase			I5Q85_05005	1176	391	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1204556	1206130	+							I5Q85_05010	1575		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1204556	1206130	+	QQR34165.1			hypothetical protein			I5Q85_05010	1575	524	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1206164	1206703	+							I5Q85_05015	540		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1206164	1206703	+	QQR34166.1			putative colanic acid biosynthesis acetyltransferase			I5Q85_05015	540	179	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1206707	1207555	+							I5Q85_05020	849		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1206707	1207555	+	QQR34167.1			glycosyltransferase family 2 protein			I5Q85_05020	849	282	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1207580	1208584	+							I5Q85_05025	1005		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1207580	1208584	+	QQR34168.1			glycosyltransferase			I5Q85_05025	1005	334	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1208639	1209667	+							I5Q85_05030	1029		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1208639	1209667	+	QQR34169.1			glycosyltransferase			I5Q85_05030	1029	342	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1209673	1210833	+							I5Q85_05035	1161		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1209673	1210833	+	QQR34170.1			polysaccharide pyruvyl transferase family protein			I5Q85_05035	1161	386	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1210826	1212358	+							I5Q85_05040	1533		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1210826	1212358	+	QQR34171.1			oligosaccharide flippase family protein			I5Q85_05040	1533	510	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1212395	1213399	+							I5Q85_05045	1005		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1212395	1213399	+	QQR34172.1			nitroreductase family protein			I5Q85_05045	1005	334	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1213615	1214466	+							I5Q85_05050	852		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1213615	1214466	+	QQR34173.1			acyltransferase			I5Q85_05050	852	283	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1215904	1216818	+							I5Q85_05055	915		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1215904	1216818	+	QQR34174.1			hypothetical protein			I5Q85_05055	915	304	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1216898	1218046	+							I5Q85_05060	1149		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1216898	1218046	+	QQR34175.1			aminoglycoside phosphotransferase family protein			I5Q85_05060	1149	382	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1218117	1218536	+					fucU		I5Q85_05065	420		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1218117	1218536	+	QQR34176.1			L-fucose mutarotase	fucU		I5Q85_05065	420	139	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1218562	1219764	+							I5Q85_05070	1203		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1218562	1219764	+	QQR34177.1			pyridoxal phosphate-dependent aminotransferase			I5Q85_05070	1203	400	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1219992	1221644	+							I5Q85_05075	1653		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1219992	1221644	+	QQR34178.1			methionine--tRNA ligase			I5Q85_05075	1653	550	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1221650	1223251	+					menD		I5Q85_05080	1602		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1221650	1223251	+	QQR34179.1			2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD		I5Q85_05080	1602	533	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1223809	1224528	+							I5Q85_05085	720		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1223809	1224528	+	QQR34180.1			hypothetical protein			I5Q85_05085	720	239	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1225347	1226657	-							I5Q85_05090	1311		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1225347	1226657	-	QQR34181.1			malate dehydrogenase			I5Q85_05090	1311	436	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1226833	1231209	+							I5Q85_05095	4377		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1226833	1231209	+	QQR34182.1			hypothetical protein			I5Q85_05095	4377	1458	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1231476	1232372	+							I5Q85_05100	897		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1231476	1232372	+	QQR34183.1			glycoside hydrolase family 16 protein			I5Q85_05100	897	298	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1232475	1233536	-					nagZ		I5Q85_05105	1062		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1232475	1233536	-	QQR34184.1			beta-N-acetylhexosaminidase	nagZ		I5Q85_05105	1062	353	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1233550	1234119	-					pyrE		I5Q85_05110	570		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1233550	1234119	-	QQR34185.1			orotate phosphoribosyltransferase	pyrE		I5Q85_05110	570	189	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1234251	1234898	+							I5Q85_05115	648		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1234251	1234898	+	QQR34186.1			L,D-transpeptidase family protein			I5Q85_05115	648	215	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1235092	1238001	+							I5Q85_05120	2910		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1235092	1238001	+	QQR34187.1			hypothetical protein			I5Q85_05120	2910	969	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1238014	1239123	+					hemW		I5Q85_05125	1110		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1238014	1239123	+	QQR34188.1			radical SAM family heme chaperone HemW	hemW		I5Q85_05125	1110	369	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1239237	1240064	+							I5Q85_05130	828		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1239237	1240064	+	QQR34189.1			hypothetical protein			I5Q85_05130	828	275	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1240090	1241676	+							I5Q85_05135	1587		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1240090	1241676	+	QQR34190.1			hypothetical protein			I5Q85_05135	1587	528	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1241688	1242305	+							I5Q85_05140	618		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1241688	1242305	+	QQR34191.1			hypothetical protein			I5Q85_05140	618	205	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1242384	1243001	+							I5Q85_05145	618		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1242384	1243001	+	QQR34192.1			hypothetical protein			I5Q85_05145	618	205	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1243105	1243719	+							I5Q85_05150	615		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1243105	1243719	+	QQR34193.1			hypothetical protein			I5Q85_05150	615	204	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1243764	1243907	+							I5Q85_05155	144		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1243764	1243907	+	QQR34194.1			hypothetical protein			I5Q85_05155	144	47	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1244201	1244980	-							I5Q85_05160	780		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1244201	1244980	-	QQR34195.1			hypothetical protein			I5Q85_05160	780	259	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1245017	1246297	-					serS		I5Q85_05165	1281		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1245017	1246297	-	QQR34196.1			serine--tRNA ligase	serS		I5Q85_05165	1281	426	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1246659	1247765	+							I5Q85_05170	1107		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1246659	1247765	+	QQR34197.1			alcohol dehydrogenase catalytic domain-containing protein			I5Q85_05170	1107	368	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1247865	1248314	-							I5Q85_05175	450		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1247865	1248314	-	QQR34198.1			hypothetical protein			I5Q85_05175	450	149	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1248397	1249254	-							I5Q85_05180	858		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1248397	1249254	-	QQR34199.1			carbon-nitrogen hydrolase			I5Q85_05180	858	285	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1249358	1250362	+							I5Q85_05185	1005		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1249358	1250362	+	QQR34200.1			AAA family ATPase			I5Q85_05185	1005	334	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1250401	1251303	+							I5Q85_05190	903		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1250401	1251303	+	QQR34201.1			DUF58 domain-containing protein			I5Q85_05190	903	300	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1251421	1251993	+							I5Q85_05195	573		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1251421	1251993	+	QQR34202.1			aminoacyl-tRNA hydrolase			I5Q85_05195	573	190	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1252257	1254782	+							I5Q85_05200	2526		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1252257	1254782	+	QQR34203.1			transglycosylase domain-containing protein			I5Q85_05200	2526	841	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1254795	1256348	+							I5Q85_05205	1554		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1254795	1256348	+	QQR34204.1			hypothetical protein			I5Q85_05205	1554	517	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1256375	1257763	+							I5Q85_05210	1389		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1256375	1257763	+	QQR34205.1			TonB-dependent receptor			I5Q85_05210	1389	462	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1257985	1259256	+							I5Q85_05215	1272		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1257985	1259256	+	QQR34206.1			adenylosuccinate synthase			I5Q85_05215	1272	423	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1259304	1259504	+							I5Q85_05220	201		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1259304	1259504	+	QQR34207.1			hypothetical protein			I5Q85_05220	201	66	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1259672	1260397	-							I5Q85_05225	726		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1259672	1260397	-	QQR34208.1			PEP-CTERM sorting domain-containing protein			I5Q85_05225	726	241	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1260961	1262445	+							I5Q85_05230	1485		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1260961	1262445	+	QQR34209.1			carbohydrate porin			I5Q85_05230	1485	494	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1262531	1263751	+							I5Q85_05235	1221		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1262531	1263751	+	QQR34210.1			hydrogenase small subunit			I5Q85_05235	1221	406	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1263778	1265535	+							I5Q85_05240	1758		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1263778	1265535	+	QQR34211.1			nickel-dependent hydrogenase large subunit			I5Q85_05240	1758	585	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1265532	1266704	+							I5Q85_05245	1173		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1265532	1266704	+	QQR34212.1			cytochrome b/b6 domain-containing protein			I5Q85_05245	1173	390	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1266726	1267271	+							I5Q85_05250	546		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1266726	1267271	+	QQR34213.1			HyaD/HybD family hydrogenase maturation endopeptidase			I5Q85_05250	546	181	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1267264	1267605	+							I5Q85_05255	342		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1267264	1267605	+	QQR34214.1			hydrogenase maturation nickel metallochaperone HypA			I5Q85_05255	342	113	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1267730	1268677	+							I5Q85_05260	948		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1267730	1268677	+	QQR34215.1			hypothetical protein			I5Q85_05260	948	315	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1268774	1269175	-							I5Q85_05265	402		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1268774	1269175	-	QQR34216.1			DUF4870 domain-containing protein			I5Q85_05265	402	133	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1269327	1270094	+							I5Q85_05270	768		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1269327	1270094	+	QQR34217.1			hypothetical protein			I5Q85_05270	768	255	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1270284	1272554	-							I5Q85_05275	2271		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1270284	1272554	-	QQR34218.1			family 20 glycosylhydrolase			I5Q85_05275	2271	756	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1272926	1273573	-							I5Q85_05280	648		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1272926	1273573	-	QQR34219.1			NAD(P)H-dependent oxidoreductase			I5Q85_05280	648	215	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1273606	1274697	-							I5Q85_05285	1092		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1273606	1274697	-	QQR34220.1			histidinol-phosphate transaminase			I5Q85_05285	1092	363	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1275032	1275169	-							I5Q85_05290	138		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1275032	1275169	-	QQR34221.1			hypothetical protein			I5Q85_05290	138	45	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1275166	1275378	-							I5Q85_05295	213		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1275166	1275378	-	QQR34222.1			hypothetical protein			I5Q85_05295	213	70	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1275534	1276022	+							I5Q85_05300	489		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1275534	1276022	+	QQR34223.1			transcriptional regulator			I5Q85_05300	489	162	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1276194	1277780	+							I5Q85_05305	1587		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1276194	1277780	+	QQR34224.1			hypothetical protein			I5Q85_05305	1587	528	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1277701	1278823	-							I5Q85_05310	1123		partial
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1277701	1278823	-	QQR34225.1			acyltransferase			I5Q85_05310	1123	373	partial
gene	pseudogene	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1278924	1279037	-							I5Q85_05315	114		pseudo
CDS	without_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1278924	1279037	-				NADH-quinone oxidoreductase subunit C			I5Q85_05315	114		pseudo
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1279222	1280868	+							I5Q85_05320	1647		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1279222	1280868	+	QQR34226.1			fumarate hydratase			I5Q85_05320	1647	548	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1281005	1281541	-							I5Q85_05325	537		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1281005	1281541	-	QQR34227.1			hypothetical protein			I5Q85_05325	537	178	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1281717	1282169	+							I5Q85_05330	453		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1281717	1282169	+	QQR34228.1			6-carboxytetrahydropterin synthase			I5Q85_05330	453	150	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1282267	1283025	-							I5Q85_05335	759		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1282267	1283025	-	QQR34229.1			DUF3313 family protein			I5Q85_05335	759	252	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1283146	1284831	-							I5Q85_05340	1686		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1283146	1284831	-	QQR34230.1			beta-N-acetylhexosaminidase			I5Q85_05340	1686	561	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1284924	1286363	-					ffh		I5Q85_05345	1440		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1284924	1286363	-	QQR34231.1			signal recognition particle protein	ffh		I5Q85_05345	1440	479	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1286475	1287410	+					nadA		I5Q85_05350	936		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1286475	1287410	+	QQR34232.1			quinolinate synthase NadA	nadA		I5Q85_05350	936	311	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1287427	1288449	+							I5Q85_05355	1023		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1287427	1288449	+	QQR34233.1			SAM-dependent methyltransferase			I5Q85_05355	1023	340	
gene	pseudogene	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1288822	1294008	+							I5Q85_05360	5187		pseudo
CDS	without_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1288822	1294008	+				sugar-binding protein			I5Q85_05360	5187		pseudo
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1294248	1294565	+							I5Q85_05365	318		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1294248	1294565	+	QQR34234.1			hypothetical protein			I5Q85_05365	318	105	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	1294593	1295087	+							I5Q85_05370	495		
